158,2014-07-14 00:33:02,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,2,0,FALSE,9,0
159,2014-07-14 00:33:10,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,2,0,FALSE,7,0
160,2014-07-14 00:33:16,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,10,0
161,2014-07-14 00:33:23,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1.333333333,0,FALSE,8,0
162,2014-07-14 00:33:27,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,11,0
163,2014-07-14 00:33:43,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1,0,FALSE,9,0
164,2014-07-14 00:34:04,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,2,0,FALSE,12,0
165,2014-07-14 00:34:12,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,上,1,0,FALSE,10,0
166,2014-07-14 00:34:33,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,大,1.333333333,0,FALSE,2,0
167,2014-07-14 00:34:45,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,天,1,1,FALSE,2,0
168,2014-07-14 00:34:56,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,大,1,0,FALSE,3,0
169,2014-07-14 00:35:10,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,天,1,0,FALSE,3,0
170,2014-07-14 00:35:16,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,13,0
171,2014-07-14 00:35:21,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,天,1,0,FALSE,4,0
172,2014-07-14 00:35:25,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,土,1,0,FALSE,14,0
173,2014-07-14 00:35:31,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,天,1,0,FALSE,5,0
174,2014-07-14 00:35:40,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,下,1.333333333,0,TRUE,2,0
175,2014-07-14 00:36:08,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,雨,1.75,0.25,FALSE,2,0
176,2014-07-14 00:36:16,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,下,1.666666667,0,TRUE,3,0
177,2014-07-14 00:36:32,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,雨,1.75,0.125,FALSE,3,0
178,2014-07-14 10:59:25,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,土,1,0,FALSE,1,0
179,2014-07-14 10:59:32,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,日,1,0,TRUE,1,0
180,2014-07-14 10:59:38,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,囗,1,0,FALSE,1,0
181,2014-07-14 10:59:47,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,甲,1,0,TRUE,1,0
182,2014-07-14 10:59:53,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,上,1,0,TRUE,1,0
183,2014-07-14 11:00:00,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,木,1,0,TRUE,1,0
184,2014-07-14 11:00:07,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,大,1,0,TRUE,1,0
185,2014-07-14 11:00:15,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,天,1,0,FALSE,1,0
186,2014-07-14 11:00:21,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,下,1,0,FALSE,1,0
187,2014-07-14 11:00:33,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,雨,1,0,FALSE,1,0
188,2014-07-14 11:00:35,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,土,1,0,FALSE,2,0
